Northwest Mississippi,"Retail","3,350","Transportation & Shipping","2,500","Manufacturing & Wholesale","2,330","Care Servicies","2,310","Retail","2,160","Business","2,010","Services","1,850","Health & Medical","1,850","Food & Beverage","1,770","Retail","1,480",
Northeast Mississippi,"Manufacturing & Wholesale","7,520","Retail","6,940","Retail","6,520","Food & Beverage","5,770","Transportation & Shipping","5,700","Health & Medical","5,360","Transportation & Shipping","4,840","Retail","4,550","Business","4,380","Services","3,620",
Southeast Minnesota,"Retail","4,430","Care Servicies","4,390","Food & Beverage","3,450","Business","3,360","Retail","3,230","Transportation & Shipping","3,210","Transportation & Shipping","3,050","Manufacturing & Wholesale","2,830","Services","2,700","Retail","2,530",
Southwest Minnesota,"Care Servicies","5,470","Retail","3,380","Business","2,830","Transportation & Shipping","2,790","Transportation & Shipping","2,750","Retail","2,540","Health & Medical","2,390","Education","2,350","Services","2,170","Food & Beverage","2,160",
Northeast Minnesota,"Retail","1,700","Care Servicies","1,580","Business","1,180","Retail","1,160","Food & Beverage","960","Services","850","Education","840","Food & Beverage","810","Health & Medical","800","Services","780",
Northwest Minnesota,"Care Servicies","5,550","Retail","5,450","Retail","5,110","Business","4,850","Health & Medical","4,090","Education","3,820","Retail","3,800","Services","3,660","Food & Beverage","3,250","Transportation & Shipping","3,250",
Balance of,"Manufacturing & Wholesale","7,420","Food & Beverage","7,140","Retail","6,800","Retail","6,570","Retail","6,450","Care Servicies","6,140","Services","6,010","Transportation & Shipping","5,080","Business","5,000","Food & Beverage","4,280",
Northwest Lower,"Retail","4,280","Food & Beverage","3,550","IT","3,500","Health & Medical","3,400","Business","3,020","Food & Beverage","3,000","Services","2,760","Retail","2,570","Care Servicies","1,830","Food & Beverage","1,730",
Northeast Lower,"Retail","2,730","Retail","2,570","Food & Beverage","2,280","Retail","2,080","Services","1,890","Care Servicies","1,770","Business","1,760","Food & Beverage","1,690","Health & Medical","1,360","Transportation & Shipping","1,220",
Upper Peninsula,"Retail","3,200","Food & Beverage","3,090","Retail","2,930","Services","2,520","Health & Medical","2,420","Retail","2,410","Business","2,300","Care Servicies","2,110","Food & Beverage","2,100","Transportation & Shipping","1,630",
Massachusetts nonmetropolitan,"Care Servicies","2,280","Retail","2,040","Business","2,010","Food & Beverage","1,840","Retail","1,710","Home & Garden","1,510","Health & Medical","1,220","Services","1,110","Education","960","Food & Beverage","910",
Maryland nonmetropolitan,"Retail","1,790","Retail","1,660","Business","1,640","Food & Beverage","1,420","Retail","1,380","Business","1,220","Services","1,000","Transportation & Shipping","990","Health & Medical","900","Transportation & Shipping","890",
Southwest Maine,"Retail","5,300","Retail","5,080","Food & Beverage","4,670","Retail","4,290","Health & Medical","4,030","Care Servicies","3,970","Business","3,690","Services","3,670","Education","3,020","Services","2,920",
Northeast Maine,"Retail","2,230","Retail","1,820","Care Servicies","1,690","Transportation & Shipping","1,600","Health & Medical","1,550","Services","1,500","Retail","1,470","Food & Beverage","1,340","Business","1,330","Bookkeeping, Accounting, and Auditing Clerks","1,260",
Southwest Louisiana,"Retail","2,920","Care Servicies","2,010","Transportation & Shipping","1,480","Retail","1,430","Business","1,390","Transportation & Shipping","1,290","Business","1,280","Services","1,260","Health & Medical","1,190","Retail","1,120",
Northeast Louisiana,"Retail","2,570","Care Servicies","2,320","Retail","1,440","Food & Beverage","1,400","Services","1,360","Health & Medical","1,330","Business","1,290","Transportation & Shipping","1,290","Licensed Practical and Licensed Vocational Nurses","1,190","Food Preparation Workers","1,140",
Central Louisiana,"Retail","3,030","Care Servicies","1,820","Business","1,540","Health & Medical","1,510","Services","1,490","Health & Medical","1,480","Retail","1,460","Education","1,390","Licensed Practical and Licensed Vocational Nurses","1,290","Services","1,220",
East Kentucky,"Retail","4,120","Health & Medical","3,090","Food & Beverage","2,830","Business","2,500","Retail","2,470","Retail","2,030","Education","1,930","Care Servicies","1,920","Services","1,750","Services","1,660",
Central Kentucky,"Retail","5,330","Food & Beverage","4,920","Manufacturing & Wholesale","4,890","Business","4,740","Retail","3,850","Retail","3,730","Transportation & Shipping","3,730","Health & Medical","3,320","Business","2,860","Services","2,650",
South Central,"Retail","5,320","Retail","4,920","Food & Beverage","4,650","Manufacturing & Wholesale","4,510","Transportation & Shipping","4,160","Retail","3,870","Business","3,820","Services","3,800","Health & Medical","3,700","Transportation & Shipping","3,250",
West Kentucky,"Retail","4,920","Retail","4,130","Food & Beverage","3,900","Business","3,900","Retail","3,850","Health & Medical","3,500","Transportation & Shipping","3,080","Transportation & Shipping","3,030","Manufacturing & Wholesale","2,500","Bookkeeping, Accounting, and Auditing Clerks","2,170",
Kansas nonmetropolitan,"Retail","11,620","Food & Beverage","9,570","Business","9,280","Health & Medical","8,050","Education","7,970","Retail","7,700","Care Servicies","7,450","Transportation & Shipping","7,440","Health & Medical","7,330","Retail","7,230",
Southeast Iowa,"Retail","7,210","Transportation & Shipping","5,150","Services","5,120","Food & Beverage","4,900","Transportation & Shipping","4,640","Business","4,470","Manufacturing & Wholesale","4,250","Retail","4,250","Education","3,850","Health & Medical","3,580",
Southwest Iowa,"Retail","3,570","Transportation & Shipping","2,550","Retail","2,260","Health & Medical","1,970","Care Servicies","1,970","Business","1,960","Transportation & Shipping","1,690","Education","1,690","Health & Medical","1,560","Food & Beverage","1,520",
Northwest Iowa,"Retail","4,760","Transportation & Shipping","4,620","Business","3,340","Transportation & Shipping","2,870","Health & Medical","2,840","Education","2,780","Retail","2,650","Manufacturing & Wholesale","2,610","Services","2,450","Food & Beverage","2,390",
Northeast Iowa,"Retail","3,990","Business","2,660","Transportation & Shipping","2,470","Food & Beverage","2,090","Health & Medical","2,030","Retail","1,920","Care Servicies","1,900","Transportation & Shipping","1,900","Education","1,880","Health & Medical","1,880",
Southern Indiana,"Manufacturing & Wholesale","11,590","Transportation & Shipping","5,110","Food & Beverage","4,750","Transportation & Shipping","4,660","Retail","4,630","Retail","4,270","Services","4,110","Retail","3,590","Health & Medical","2,960","Business","2,610",
Central Indiana,"Manufacturing & Wholesale","5,380","Food & Beverage","5,200","Retail","3,970","Retail","3,940","Transportation & Shipping","3,710","Retail","3,530","Services","3,290","Transportation & Shipping","3,080","Health & Medical","2,640","Transportation & Shipping","2,570",
Northern Indiana,"Manufacturing & Wholesale","9,930","Transportation & Shipping","6,920","Food & Beverage","5,390","Services","4,980","Retail","4,970","Retail","4,500","Transportation & Shipping","3,790","Manufacturing & Wholesale","3,660","Retail","3,660","Business","3,600",
South Illinois,"Retail","2,850","Retail","2,690","Services","2,290","Business","2,150","Food & Beverage","2,110","Health & Medical","2,090","Care Servicies","1,710","Transportation & Shipping","1,590","Correctional Officers and Jailers","1,530","Education","1,500",
East Central,"Retail","3,520","Business","3,310","Transportation & Shipping","3,140","Food & Beverage","3,110","Manufacturing & Wholesale","2,960","Services","2,840","Retail","2,720","Health & Medical","2,690","Retail","2,670","Transportation & Shipping","2,450",
West Central,"Retail","5,320","Services","4,170","Business","4,060","Retail","3,920","Transportation & Shipping","3,750","Health & Medical","3,670","Food & Beverage","3,280","Retail","3,080","Health & Medical","2,960","Manufacturing & Wholesale","2,920",
Northwest Illinois,"Retail","3,800","Business","3,660","Transportation & Shipping","3,420","Transportation & Shipping","3,180","Services","3,150","Retail","2,900","Food & Beverage","2,800","Manufacturing & Wholesale","2,690","Health & Medical","2,550","Retail","2,380",
Southeast-Central Idaho,"Business","2,680","Food & Beverage","2,210","Transportation & Shipping","2,190","Retail","2,170","Services","2,140","Retail","1,570","Transportation & Shipping","1,540","Education","1,480","Services","1,400","Manufacturing & Wholesale","1,370",
Northwestern Idaho,"Business","2,090","Retail","1,920","Food & Beverage","1,730","Retail","1,710","Services","1,600","Care Servicies","1,400","Education","1,190","Services","1,150","Bookkeeping, Accounting, and Auditing Clerks","1,140","Business","1,090",
Hawaii /,"Food & Beverage","3,560","Retail","3,230","Retail","3,190","Services","2,880","Food & Beverage","2,610","Home & Garden","2,460","Food & Beverage","2,120","Business","1,970","Services","1,860","Services","1,780",
South Georgia,"Food & Beverage","6,340","Retail","6,310","Transportation & Shipping","6,130","Retail","5,640","Transportation & Shipping","4,210","Retail","3,840","Health & Medical","3,760","Manufacturing & Wholesale","3,660","Services","3,620","Business","3,500",
East Georgia,"Food & Beverage","2,990","Retail","2,740","Retail","2,310","Transportation & Shipping","1,850","Services","1,820","Manufacturing & Wholesale","1,760","Business","1,690","Transportation & Shipping","1,540","Retail","1,500","Health & Medical","1,330",
Middle Georgia,"Food & Beverage","4,850","Manufacturing & Wholesale","4,090","Transportation & Shipping","3,820","Retail","3,650","Retail","3,450","Retail","2,830","Transportation & Shipping","2,800","Services","2,450","Business","2,440","Health & Medical","2,280",
North Georgia,"Transportation & Shipping","7,430","Food & Beverage","6,210","Retail","6,140","Retail","5,390","Retail","4,970","Transportation & Shipping","4,750","Manufacturing & Wholesale","4,110","Business","3,640","Transportation & Shipping","3,420","Services","3,070",
North Florida,"Retail","4,310","Retail","3,600","Food & Beverage","3,490","Correctional Officers and Jailers","3,220","Services","2,970","Retail","2,690","Transportation & Shipping","2,650","Food & Beverage","2,120","First-Line Supervisors of Correctional Officers","2,110","Health & Medical","2,000",
South Florida,"Food & Beverage","3,260","Retail","2,670","Retail","2,430","Retail","1,990","Food & Beverage","1,740","Services","1,700","Food & Beverage","1,640","Manufacturing & Wholesale","1,460","Business","1,420","Services","1,380",
Connecticut nonmetropolitan,"Retail","1,110","Care Servicies","1,070","Health & Medical","810","Education","770","Business","750","Retail","700","Retail","610","Home & Garden","600","Education","580","First-Line Supervisors of Office and Administrative Support Workers","570",
Northwest Colorado,"Retail","4,840","Food & Beverage","3,740","Services","3,260","Food & Beverage","3,070","Food & Beverage","2,630","Retail","2,590","Business","2,490","Manufacturing & Wholesale","2,410","Home & Garden","2,050","Services","2,040",
Southwest Colorado,"Retail","3,760","Retail","2,950","Food & Beverage","2,820","Food & Beverage","2,070","Services","1,870","Correctional Officers and Jailers","1,860","Food & Beverage","1,850","Health & Medical","1,840","Care Servicies","1,800","Business","1,780",
Eastern and,"Retail","2,420","Food & Beverage","1,830","Retail","1,790","Care Servicies","1,500","Health & Medical","1,420","Business","1,170","Education","1,150","Education","1,150","Services","1,130","Transportation & Shipping","1,120",
North Valley-Northern,"Retail","3,300","Food & Beverage","2,370","Education","2,120","Services","1,930","Retail","1,880","Agriculture & Farms","1,800","Business","1,720","Retail","1,690","Health & Medical","1,660","Education","1,640",
Eastern Sierra-Mother,"Retail","2,160","Care Servicies","1,810","Food & Beverage","1,780","Food & Beverage","1,450","Services","1,360","Retail","1,340","Correctional Officers and Jailers","1,200","Health & Medical","1,140","Manufacturing & Wholesale","1,090","Services","1,090",
North Coast,"Care Servicies","8,010","Retail","3,730","Retail","2,520","Food & Beverage","2,440","Retail","2,020","Services","1,760","Health & Medical","1,750","Education","1,710","Business","1,630","Food & Beverage","1,570",
South Arkansas,"Transportation & Shipping","3,170","Retail","2,820","Food & Beverage","2,470","Transportation & Shipping","2,440","Services","2,250","Business","2,090","Retail","1,840","Retail","1,640","Manufacturing & Wholesale","1,600","Health & Medical","1,420",
West Arkansas,"Transportation & Shipping","3,010","Retail","2,870","Food & Beverage","2,790","Transportation & Shipping","2,370","Retail","2,320","Services","1,830","Business","1,810","Retail","1,740","Services","1,280","Services","1,270",
East Arkansas,"Retail","2,310","Food & Beverage","2,070","Manufacturing & Wholesale","2,000","Business","1,600","Retail","1,500","Services","1,460","Transportation & Shipping","1,430","Retail","1,290","Care Servicies","1,250","Transportation & Shipping","1,080",
North Arkansas,"Food & Beverage","4,110","Retail","4,050","Retail","3,100","Retail","3,020","Transportation & Shipping","2,850","Business","2,840","Health & Medical","2,700","Transportation & Shipping","2,590","Services","2,440","Health & Medical","2,360",
Arizona nonmetropolitan,"Retail","3,400","Business","2,490","Food & Beverage","2,400","Retail","2,210","Manufacturing & Wholesale","2,050","Operating Engineers and Other Construction Equipment Operators","1,940","Health & Medical","1,770","Retail","1,610","Transportation & Shipping","1,590","Business","1,550",
Alaska nonmetropolitan,"Education","2,310","Food & Beverages","2,200","Manufacturing & Wholesale","2,090","Retail","2,080","Business","2,050","Retail","2,010","Services","1,790","Bookkeeping, Accounting, and Auditing Clerks","1,770","Care Servicies","1,710","Retail","1,690",
Southeast Alabama,"Transportation & Shipping","2,380","Retail","2,340","Retail","2,260","Food & Beverage","2,160","Retail","2,030","Manufacturing & Wholesale","1,920","Business","1,730","Food & Beverages","1,680","Transportation & Shipping","1,560","Health & Medical","1,330",
Southwest Alabama,"Retail","2,190","Transportation & Shipping","1,870","Retail","1,500","Business","1,400","Food & Beverage","1,220","Retail","1,190","Transportation & Shipping","1,190","Health & Medical","1,100","Business","1,020","Industrial Machinery Mechanics","1,010",
Northeast Alabama,"Manufacturing & Wholesale","7,670","Transportation & Shipping","4,490","Retail","4,120","Retail","4,000","Food & Beverages","3,540","Food & Beverage","3,300","Retail","3,210","Transportation & Shipping","2,870","Business","2,780","Education","2,350",
Northwest Alabama,"Manufacturing & Wholesale","5,120","Retail","1,940","Transportation & Shipping","1,850","Retail","1,740","Retail","1,650","Food & Beverage","1,460","Transportation & Shipping","1,380","Business","1,200","Health & Medical","1,190","Transportation & Shipping","1,120",
Worcester,"Care Servicies","11,110","Health & Medical","7,920","Business","7,510","Food & Beverage","7,450","Retail","6,780","Transportation & Shipping","6,380","Retail","5,960","Retail","5,390","Services","5,300","Transportation & Shipping","4,440",
Waterbury,"Care Servicies","2,790","Retail","2,010","Health & Medical","1,590","Business","1,570","Retail","1,530","Food & Beverage","1,400","Retail","1,210","Transportation & Shipping","1,170","Services","1,050","Education","1,020",
Springfield,"Care Servicies","18,900","Food & Beverage","8,730","Business","8,290","Health & Medical","7,490","Retail","7,400","Retail","7,050","Services","5,770","Services","5,550","Retail","5,050","Transportation & Shipping","4,770",
Providence-Warwick,"Retail","15,860","Food & Beverage","15,560","Retail","13,510","Health & Medical","13,420","Services","11,880","Care Servicies","10,890","Services","10,510","Health & Medical","9,830","Business","9,550","Food & Beverage","9,240",
Portsmouth,"Retail","3,030","Business","2,260","Retail","2,100","Services","1,850","Food & Beverage","1,820","Services","1,820","Food & Beverage","1,570","Retail","1,490","Health & Medical","1,460","Business","1,230",
Portland-South Portland,"Retail","6,080","Care Servicies","5,240","Health & Medical","5,150","Business","4,790","Retail","4,060","Food & Beverage","3,880","Services","3,710","Services","3,590","Retail","3,520","Food & Beverage","3,300",
Pittsfield,"Care Servicies","1,790","Retail","1,240","Health & Medical","1,180","Business","1,170","Food & Beverage","940","Retail","920","Services","720","Services","630","Education","510","Health & Medical","510",
Norwich-New London-Westerly,"Retail","3,640","Retail","3,280","Food & Beverage","2,680","Food & Beverage","2,550","Business","2,290","Care Servicies","2,280","Health & Medical","2,220","Retail","2,150","Services","2,110","Services","1,870",
New Haven,"Retail","11,570","Health & Medical","7,930","Care Servicies","7,110","Business","6,700","Services","6,270","Retail","6,220","Retail","6,190","Business","5,500","Food & Beverage","4,790","Services","4,770",
New Bedford,"Care Servicies","3,380","Food & Beverage","2,450","Retail","1,780","Health & Medical","1,630","Retail","1,620","Business","1,600","Retail","1,120","Transportation & Shipping","1,090","Education","1,050","Services","990",
Manchester,"Health & Medical","2,980","Services","2,900","Retail","2,570","Services","2,560","Business","2,470","Retail","2,440","Retail","2,070","Food & Beverage","1,990","Business","1,510","Care Servicies","1,420",
Lewiston-Auburn,"Care Servicies","1,560","Retail","1,250","Transportation & Shipping","1,240","Health & Medical","1,240","Retail","1,170","Food & Beverage","1,080","Services","1,080","Retail","1,040","Services","850","Bookkeeping, Accounting, and Auditing Clerks","840",
Leominster-Gardner,"Care Servicies","2,240","Food & Beverage","1,720","Retail","1,660","Retail","1,470","Business","1,450","Health & Medical","1,250","Retail","1,110","Services","860","Services","850","Transportation & Shipping","750",
Hartford-West Hartford-East,"Care Servicies","15,580","Business","13,380","Health & Medical","12,010","Retail","11,930","Retail","11,440","Transportation & Shipping","10,610","Services","10,550","Food & Beverage","9,910","First-Line Supervisors of Office and Administrative Support Workers","9,210","Retail","8,520",
Dover-Durham,"Retail","1,480","Food & Beverage","1,320","Retail","1,300","Health & Medical","1,140","Retail","1,130","Business","1,010","Services","1,000","Business","860","Education","790","Services","750",
Danbury,"Retail","2,830","Retail","2,240","Business","2,100","Health & Medical","1,540","Retail","1,540","Services","1,530","Food & Beverage","1,390","Care Servicies","1,380","Services","1,320","First-Line Supervisors of Office and Administrative Support Workers","1,320",
Burlington-South Burlington,"Business","3,460","Health & Medical","2,920","Retail","2,790","Retail","2,560","Retail","2,040","Services","1,910","Business","1,860","Services","1,830","Bookkeeping, Accounting, and Auditing Clerks","1,690","Food & Beverage","1,660",
Bridgeport-Stamford-Norwalk,"Business","11,650","Retail","10,860","Retail","9,470","Care Servicies","9,380","Services","7,930","Services","7,830","Health & Medical","7,190","Financial Managers","7,070","Food & Beverage","6,660","First-Line Supervisors of Office and Administrative Support Workers","6,480",
Boston-Cambridge-Nashua,"Business","92,050","Health & Medical","70,220","Care Servicies","63,260","Food & Beverage","60,330","Retail","59,890","Software Developers","55,590","Services","51,020","Retail","50,210","Services","41,400","Services","37,500",
Barnstable Town,"Retail","3,990","Business","3,610","Food & Beverage","3,300","Retail","3,220","Health & Medical","2,330","Food & Beverage","2,190","Home & Garden","2,170","Care Servicies","2,130","Retail","2,070","Food & Beverage","1,960",
Bangor,"Health & Medical","2,060","Retail","2,010","Care Servicies","1,810","Retail","1,580","Services","1,570","Food & Beverage","1,520","Services","1,320","Retail","1,280","Transportation & Shipping","1,220","Business","1,130",
Yuma,"Agriculture & Farms","4,340","Services","2,270","Food & Beverage","1,970","Retail","1,900","Retail","1,790","Business","1,690","Transportation & Shipping","1,690","Retail","1,240","Transportation & Shipping","1,150","Care Servicies","1,150",
Yuba City,"Care Servicies","2,640","Retail","1,630","Transportation & Shipping","1,500","Food & Beverage","1,480","Retail","1,100","Retail","1,050","Agriculture & Farms","1,000","Health & Medical","950","Education","940","Education","930",
Youngstown-Warren-Boardman,"Food & Beverage","7,020","Retail","6,150","Retail","5,620","Business","4,810","Retail","4,790","Care Servicies","4,640","Health & Medical","4,110","Services","4,100","Transportation & Shipping","3,860","Transportation & Shipping","3,810",
York-Hanover,"Retail","6,320","Transportation & Shipping","6,030","Food & Beverage","4,740","Retail","4,590","Retail","4,030","Transportation & Shipping","3,760","Business","3,760","Manufacturing & Wholesale","3,710","Health & Medical","3,630","Services","3,220",
Yakima,"Care Servicies","4,760","Food & Beverage","2,860","Packers and Packagers, Hand","2,820","Agriculture & Farms","2,590","Retail","2,460","Retail","2,240","Retail","2,030","Education","1,990","Transportation & Shipping","1,720","Transportation & Shipping","1,680",
Winston-Salem,"Health & Medical","8,660","Retail","7,850","Transportation & Shipping","6,840","Retail","6,710","Retail","5,640","Food & Beverage","5,560","Services","4,610","Business","4,280","Manufacturing & Wholesale","4,230","Food & Beverage","3,960",
Winchester,"Retail","2,070","Retail","2,020","Retail","1,780","Transportation & Shipping","1,680","Health & Medical","1,610","Food & Beverage","1,500","Transportation & Shipping","1,470","Care Servicies","1,240","Business","1,110","Transportation & Shipping","1,070",
Wilmington,"Retail","4,300","Retail","3,810","Food & Beverage","3,580","Health & Medical","3,290","Food & Beverage","2,800","Business","2,700","Food & Beverage","2,650","Retail","2,610","Food & Beverage","2,410","Transportation & Shipping","2,400",
Williamsport,"Care Servicies","1,450","Health & Medical","1,240","Services","1,220","Retail","1,210","Services","1,130","Retail","1,130","Transportation & Shipping","1,070","Food & Beverage","1,060","Business","980","Retail","850",
Wichita Falls,"Food & Beverage","1,840","Retail","1,700","Business","1,660","Care Servicies","1,550","Retail","1,380","Health & Medical","1,380","Retail","1,180","Food & Beverage","970","Services","970","Services","890",
Wichita,"Food & Beverage","8,790","Retail","7,430","Services","7,400","Retail","7,080","Retail","6,250","Health & Medical","6,220","Care Servicies","5,760","Manufacturing & Wholesale","5,340","Business","5,310","Business","4,890",
Wheeling,"Retail","1,830","Retail","1,780","Health & Medical","1,460","Food & Beverage","1,440","Retail","1,270","Business","1,250","Services","1,230","Care Servicies","1,020","Food & Beverage","990","Services","950",
Wenatchee,"Retail","1,600","Food & Beverage","1,540","Packers and Packagers, Hand","1,410","Retail","1,210","Health & Medical","1,130","Food & Beverage","860","Retail","860","Transportation & Shipping","850","Manufacturing & Wholesale","810","Services","810",
Weirton-Steubenville,"Retail","1,250","Retail","1,010","Health & Medical","980","Food & Beverage","810","Retail","810","Transportation & Shipping","740","Business","710","Care Servicies","670","Services","650","Transportation & Shipping","570",
Wausau,"Transportation & Shipping","1,900","Manufacturing & Wholesale","1,850","Health & Medical","1,640","Services","1,560","Retail","1,530","Retail","1,460","Transportation & Shipping","1,350","Services","1,300","Care Servicies","1,130","Food & Beverage","1,120",
Watertown-Fort Drum,"Retail","1,450","Food & Beverage","1,210","Retail","1,210","Care Servicies","1,140","Education","920","Business","910","Retail","820","Manufacturing & Wholesale","780","Food & Beverage","690","Services","600",
Waterloo-Cedar Falls,"Transportation & Shipping","3,510","Retail","2,860","Services","2,260","Retail","2,040","Food & Beverage","2,030","Health & Medical","1,800","Business","1,760","Transportation & Shipping","1,680","Retail","1,530","Services","1,480",
Washington-Arlington-Alexandria,"Business","96,210","Business Operations Specialists, All Other","73,490","Business","71,400","Software Developers","69,360","Retail","61,180","Retail","59,310","Food & Beverage","56,650","Services","52,120","Lawyers","46,710","Services","44,730",
Warner Robins,"Business Operations Specialists, All Other","3,220","Food & Beverage","2,910","Retail","2,500","Retail","2,080","Transportation & Shipping","1,720","Logisticians","1,560","Retail","1,330","Food & Beverage","1,310","Business","1,190","Sheet Metal Workers","1,000",
Walla Walla,"Care Servicies","1,180","Food & Beverage","720","Transportation & Shipping","700","Retail","620","Services","550","Retail","520","Retail","430","Business Operations Specialists, All Other","400","Education","370","Business","370",
Waco,"Food & Beverage","3,820","Services","3,590","Retail","3,500","Business","3,320","Retail","3,020","Care Servicies","2,500","Retail","2,210","Health & Medical","2,170","Services","1,970","Services","1,960",
Visalia-Porterville,"Agriculture & Farms","20,760","Care Servicies","6,130","Retail","4,550","Food & Beverage","4,260","Transportation & Shipping","3,910","Retail","3,320","Retail","3,230","Education","3,200","Transportation & Shipping","2,920","Health & Medical","2,640",
Virginia Beach-Norfolk-Newport,"Food & Beverage","21,430","Retail","19,980","Retail","17,810","Business","15,740","Health & Medical","15,070","Retail","14,390","Services","13,850","Food & Beverage","12,830","Services","11,880","Care Servicies","11,670",
Vineland-Bridgeton,"Packers and Packagers, Hand","2,460","Health & Medical","1,920","Care Servicies","1,720","Transportation & Shipping","1,670","Correctional Officers and Jailers","1,580","Retail","1,560","Retail","1,410","Retail","1,290","Food & Beverage","1,020","Transportation & Shipping","1,000",
Victoria,"Retail","1,400","Business","1,230","Retail","1,220","Health & Medical","1,100","Food & Beverage","1,070","Retail","910","Transportation & Shipping","790","Care Servicies","780","Services","610","Food & Beverage","580",
Vallejo-Fairfield,"Care Servicies","6,480","Retail","4,050","Food & Beverage","3,880","Health & Medical","3,790","Retail","3,510","Retail","2,860","Services","2,120","Transportation & Shipping","2,090","Transportation & Shipping","2,010","Business","1,910",
Valdosta,"Retail","2,090","Food & Beverage","2,090","Retail","1,660","Retail","1,410","Transportation & Shipping","1,280","Business","1,090","Food & Beverage","1,050","Services","930","Health & Medical","890","Services","890",
Utica-Rome,"Care Servicies","6,010","Food & Beverage","3,100","Retail","3,070","Retail","2,680","Health & Medical","2,330","Services","2,290","Business","2,130","Bookkeeping, Accounting, and Auditing Clerks","2,000","Retail","1,920","Manufacturing & Wholesale","1,840",
Urban Honolulu,"Food & Beverage","14,500","Services","11,630","Retail","10,750","Retail","9,450","Health & Medical","8,970","Business","8,790","Services","7,710","Food & Beverage","7,690","Security Guards","7,640","Education","7,270",
Tyler,"Care Servicies","4,420","Health & Medical","3,820","Retail","3,490","Business","3,080","Food & Beverage","3,060","Retail","2,820","Transportation & Shipping","2,800","Retail","2,560","Services","1,980","Manufacturing & Wholesale","1,850",
Twin Falls,"Food & Beverage","1,500","Transportation & Shipping","1,420","Retail","1,400","Business","1,280","Retail","1,200","Care Servicies","1,070","Transportation & Shipping","980","Retail","960","Services","950","Health & Medical","930",
Tuscaloosa,"Manufacturing & Wholesale","5,440","Retail","2,960","Retail","2,600","Health & Medical","2,370","Food & Beverage","2,320","Business","1,980","Retail","1,790","Transportation & Shipping","1,590","Food & Beverage","1,570","Transportation & Shipping","1,460",
Tulsa,"Retail","11,600","Business","10,820","Services","9,770","Retail","9,750","Food & Beverage","9,570","Retail","9,390","Health & Medical","9,210","Transportation & Shipping","9,210","Food & Beverage","7,320","Transportation & Shipping","6,150",
Tucson,"Services","11,990","Food & Beverage","11,040","Business","10,240","Retail","10,110","Care Servicies","9,330","Retail","8,590","Retail","8,130","Health & Medical","7,980","Transportation & Shipping","7,300","Services","6,660",
Trenton,"Packers and Packagers, Hand","8,210","Business Operations Specialists, All Other","5,700","Transportation & Shipping","5,430","Retail","4,400","Software Developers","4,030","Health & Medical","3,980","Retail","3,870","Retail","3,770","Care Servicies","3,670","Services","3,530",
Topeka,"Care Servicies","3,180","Services","2,850","Health & Medical","2,810","Food & Beverage","2,530","Retail","2,510","Business","2,330","Business","2,320","Retail","2,320","Retail","2,000","Transportation & Shipping","1,980",
Toledo,"Manufacturing & Wholesale","10,580","Food & Beverage","7,110","Health & Medical","6,970","Transportation & Shipping","6,820","Retail","6,630","Retail","6,380","Business","6,130","Retail","6,080","Transportation & Shipping","5,230","Food & Beverage","4,710",
The Villages,"Retail","1,200","Food & Beverage","1,180","Retail","1,170","Retail","880","Correctional Officers and Jailers","880","Health & Medical","810","Food & Beverage","680","Home & Garden","680","Services","670","Construction Laborers","650",
Texarkana,"Retail","1,720","Retail","1,710","Food & Beverage","1,670","Business","1,600","Health & Medical","1,470","Care Servicies","1,330","Retail","1,210","Transportation & Shipping","1,060","Transportation & Shipping","1,050","Food & Beverage","970",
Terre Haute,"Food & Beverage","2,370","Retail","2,070","Retail","2,030","Health & Medical","1,550","Manufacturing & Wholesale","1,340","Services","1,330","Transportation & Shipping","1,230","Retail","1,220","Business","1,150","Food & Beverage","1,130",
Tampa-St. Petersburg-Clearwater,"Services","44,150","Retail","39,320","Retail","33,890","Health & Medical","31,600","Retail","29,910","Business","28,400","Services","28,350","Food & Beverage","25,330","Food & Beverage","24,890","Services","17,690",
Tallahassee,"Business","5,650","Food & Beverage","4,600","Retail","4,470","Services","3,930","Business","3,760","Retail","3,670","Services","3,600","Health & Medical","3,310","Food & Beverage","3,050","Retail","2,790",
Syracuse,"Retail","7,940","Food & Beverage","7,510","Health & Medical","7,470","Retail","6,640","Business","5,840","Care Servicies","5,680","Services","5,410","Services","5,160","Business","5,090","Retail","5,080",
Sumter,"Manufacturing & Wholesale","1,190","Services","1,110","Retail","1,100","Retail","1,070","Food & Beverage","1,010","Transportation & Shipping","870","Health & Medical","700","Services","690","Business","610","Care Servicies","580",
Stockton-Lodi,"Retail","9,570","Care Servicies","9,180","Transportation & Shipping","8,680","Transportation & Shipping","7,290","Food & Beverage","6,920","Retail","6,510","Agriculture & Farms","5,250","Retail","5,050","Health & Medical","4,760","Services","4,330",
Staunton-Waynesboro,"Transportation & Shipping","1,750","Retail","1,300","Food & Beverage","1,270","Retail","1,250","Retail","1,140","Care Servicies","1,080","Health & Medical","940","Transportation & Shipping","940","Business","860","Services","770",
State College,"Food & Beverage","1,780","Retail","1,550","Business","1,510","Retail","1,470","Retail","1,250","Business","1,220","Services","1,200","Manufacturing & Wholesale","1,170","Health & Medical","1,120","Food & Beverage","1,020",
